100640
100556
100510
100508
100507
100506
100505
100008
99745
99715
99714
99587
99506
99242
99154
99153
99103
98833
98805
98682
98611
98496
98399
97944
97831
97545
97536
97475
97326
97325
97309
97017
97016
96819
96818
96804
96750
96729
96727
96658
96593
96583
96456
96404
96327
96317
96208
96165
96097
96036
95991
95959
95878
95850
95809
95764
95753
95668
95118
95115
95000
94946
94934
94741
94628
94521
94131
93975
93919
93917
93751
93230
92392
92129
92128
91850
91775
91768
91623
91468
90960
90796
90569
89997
89941
89924
89921
89910
89898
89895
89835
89715
89466
89268
88841
88658
88527
88086
88058
88057
87990
87877
87474
87329
87288
86935
86795
86168
86118
86086
85987
85979
85978
85977
85975
85809
85808
85806
85805
85803
85801
85548
85538
85476
85448
85402
85399
85351
85350
85313
85312
85269
85209
85159
85158
85156
85148
85135
85072
83740
83475
83406
83405
83403
83402
83375
81910
81907
81638
81606
81404
81358
81235
81229
81227
81225
81223
81219
81214
81166
81165
81155
81134
81028
81027
80961
80958
80957
80956
80955
80821
80818
80813
80812
80811
80810
80783
80782
80778
80775
80774
80564
80463
80435
80424
80423
80257
79450
79415
79281
79192
79088
79060
78904
78863
78859
78839
78838
78758
78757
78756
78755
78752
78712
78666
78565
78498
78447
78314
78199
78092
78078
77984
77929
77915
76977
76952
76939
76692
76463
76261
76193
75848
75481
75479
75434
75423
75374
75277
75189
75119
75118
75030
74933
74350
73403
73165
72990
72025
71336
70999
70659
70658
70562
68598
67367
66231
65541
63295
63024
62999
62814
62741
62738
62541
61084
61078
61021
59992
59988
59983
59975
59971
59969
59956
59955
59953
59952
59858
59854
59853
59852
59851
59850
59848
59847
59845
59844
59687
59626
59539
59260
59039
59038
59037
59036
59035
59034
59033
59032
59031
59013
58915
58647
58601
58246
58060
58006
57899
57813
57789
57711
57705
57704
57703
57701
57699
57037
56891
56416
56274
55954
55659
55606
55563
55389
55284
55199
55087
54890
54808
54580
54410
54336
54335
54321
54266
54216
54055
53863
53026
52602
52595
52593
52589
52567
52291
52289
52266
52265
51900
51898
51845
49924
49919
49862
49856
49854
49822
49802
49800
49710
49683
49478
49456
49449
49326
49318
49220
49078
49020
48953
48951
48851
48848
48515
48507
48493
48427
48378
48300
47999
47916
47774
47773
47772
47770
47769
47768
47767
47766
47765
47764
47763
47762
47761
47760
47758
47757
47756
47755
47754
47753
47752
47751
47750
47749
47748
47747
47746
47745
47744
47743
47742
47739
47738
47737
47736
47735
47734
47733
47732
47731
47730
47729
47728
47727
47726
47725
47724
47723
47722
47721
47720
47719
47717
47716
47715
47714
47713
47712
47711
47710
47709
47708
47707
47706
47705
47660
47636
47612
47591
47391
47331
46649
46560
46559
46558
46557
46556
46555
46554
46553
46552
46551
46550
46549
46548
46547
46546
46545
46544
46543
46514
46513
46512
46510
46509
46508
46507
46506
46505
46504
46503
46502
46501
46500
46499
46498
46497
46496
46495
46494
46493
46492
46491
46489
46488
46487
46486
46485
46484
46483
46482
46478
46477
46476
46451
46229
46223
46222
46221
46220
46219
46218
46217
46216
46215
46213
46212
46211
46210
46209
46208
46203
46202
46200
46199
46198
46197
46196
46195
46194
46193
46192
46191
46190
46157
46154
46113
46081
46048
46046
46031
45964
45945
45939
45924
45922
45878
45877
45876
45796
45712
45692
45691
45684
45673
45671
45637
45604
45543
45516
45500
45492
45322
45255
45229
45228
45201
45112
45096
45095
45089
45024
44979
44978
44965
44959
44956
44831
44804
44777
44772
44755
44747
44741
44740
44720
44650
44648
44633
44626
44238
44205
44111
44076
44075
44043
44017
44009
43987
43974
43948
43911
43910
43673
43589
43586
43542
43527
43469
43468
43461
43267
43209
43162
43146
43141
43123
42867
42863
42766
42579
42517
42510
42379
42333
42323
42114
42096
41863
41724
41701
41656
41611
41578
41527
41414
41334
41328
41305
40592
40588
40587
40579
40578
40577
40565
40564
40563
40562
40538
40336
40335
40263
40238
40146
40051
40049
39602
39601
39600
39599
39598
39597
39596
39595
39594
39593
39592
39590
39589
39587
39586
39585
39514
39513
39354
39343
39328
39074
38956
38898
38825
38703
38702
38524
38500
38445
38109
37990
37988
37987
37985
37962
37832
37828
37714
37708
37707
37694
37677
37640
37628
37571
37550
37549
37510
37456
37409
37339
37334
37318
37293
37275
37250
37247
37246
37244
37243
37241
37232
36966
36952
36951
36815
36806
36804
36708
36619
36617
36362
36303
36241
35650
35603
35602
35411
35410
35338
35337
35268
35267
35257
34305
34085
33915
33879
33805
33779
33778
33729
33708
33706
33705
33701
33674
33658
33624
33598
33593
33579
33550
33548
33542
33478
33461
33395
33349
33348
33332
33331
33328
33213
33212
33186
33176
33108
33097
33095
33094
33093
33092
33091
33022
33002
32989
32984
32983
32982
32981
32980
32979
32978
32961
32952
32895
32893
32845
32831
32819
32818
32817
32816
32815
32814
32813
32812
32811
32810
32809
32808
32807
32806
32805
32804
32803
32802
32801
32800
32799
32798
32797
32796
32795
32794
32793
32792
32791
32790
32789
32788
32787
32786
32785
32784
32783
32782
32781
32780
32778
32776
32773
32772
32771
32770
32769
32768
32767
32705
32698
32411
32375
32348
32342
32341
32304
32201
32200
32145
32128
32041
32023
31892
31851
31808
31785
31652
31637
31636
31629
31628
31598
31597
31575
31518
31470
31401
31306
31174
31172
31171
31157
31102
30959
30851
30842
30818
30676
30484
30395
30363
30306
30277
30276
29761
29201
29088
29067
28973
28878
28838
28815
28757
28756
28755
28626
28501
28389
28346
28332
28244
28134
27997
27821
27810
27756
27718
27651
27633
27632
27586
27476
27474
27386
27319
27313
27312
27092
27091
27090
27088
27085
26976
26961
26879
26851
26800
26424
26328
26266
26242
26222
26200
26197
26174
26165
25872
25870
25828
25697
25692
25669
25538
25523
25491
25487
25444
25351
25307
25280
25220
25211
25185
25130
25083
25016
25015
25014
25013
25012
25011
25010
25009
25008
25007
24975
24971
24910
24753
24741
24722
24681
24678
24677
24676
24675
24672
24671
24667
24552
24518
24514
24490
24425
24381
24212
24170
24160
24142
24134
24064
24045
24044
23856
23773
23024
22953
22366
22362
22087
21820
21760
21731
21721
21242
20992
20856
20698
20481
20479
20478
20307
20286
20285
19926
19920
18834
18767
18210
17484
17309
17292
17291
17290
17289
17288
17287
17286
17285
17284
17282
